timestamp,open,high,low,close,volume
18/07/2016,159.3,160.75,158.73,159.86,6716340
15/07/2016,159.9,159.98,158.5,159.78,4474358
14/07/2016,158.81,161.4,158.58,160.28,4637624
13/07/2016,157.75,158.34,157.06,158.02,2746089
12/07/2016,156,157.12,155.52,157.04,3843773
11/07/2016,154.6,156.04,154.5,155.33,2833612
08/07/2016,154,154.6,153.08,154.46,3040593
07/07/2016,152.75,153.6891,151.89,152.6,2138421
06/07/2016,151.85,152.41,149.92,152.37,2569393
05/07/2016,151.19,152,150.76,151.68,2464820
01/07/2016,152.19,152.97,151.4,152.35,2658280
30/06/2016,148.86,151.91,148.67,151.78,3967126
29/06/2016,146.5,148.48,146.45,148.46,3367736
28/06/2016,144.78,145.73,144.22,145.7,3996007
27/06/2016,146.18,146.6,142.5,143.5,5166665
24/06/2016,149.97,150.61,146.18,146.59,9081182
23/06/2016,153.45,155.48,152.6,155.35,3967419
22/06/2016,153.75,154.71,152.27,152.92,2833364
21/06/2016,154.16,154.5689,153.69,154.05,2760344
20/06/2016,152.6,154.67,152.52,153.61,3572102
17/06/2016,150.96,152.72,150.6044,151.99,4663870
16/06/2016,150.19,151.295,149,151.06,2449064
15/06/2016,151.46,151.7925,150.6,150.68,2260406
14/06/2016,151.28,151.79,150.4,151.06,2865833
13/06/2016,151.63,152.5,150.28,151.28,3610407
10/06/2016,152.79,153.3299,151.86,152.37,3120563
09/06/2016,152.92,153.76,152.73,153.42,2021796
08/06/2016,153.53,154.09,153.04,154,2935036
07/06/2016,153.31,153.93,152.66,153.33,4464985
06/06/2016,153.09,153.95,152.34,152.73,2378462
03/06/2016,152.4,153.04,151.7,152.89,2328056
02/06/2016,152.59,153.5,152.12,153.5,2642601
01/06/2016,153,153.27,151.54,152.51,2662937
31/05/2016,152.56,153.81,152.27,153.74,5836645
27/05/2016,152.35,152.93,152.15,152.84,2457037
26/05/2016,151.55,152.51,151.05,152.44,3062934
25/05/2016,148.93,152.09,148.5001,151.69,4358039
24/05/2016,146.88,148.75,146.88,148.31,2929132
23/05/2016,147.61,147.95,146.66,146.77,2103733
20/05/2016,145.71,147.51,145.55,147.25,3670262
19/05/2016,146.48,146.93,143.955,144.93,3685595
18/05/2016,147.99,148.52,146.36,147.34,2491086
17/05/2016,149.21,149.5,147.29,148,3490374
16/05/2016,147.65,149.99,147.44,149.46,3069126
13/05/2016,148.79,149.86,147.42,147.72,2397902
12/05/2016,149.21,149.39,147.11,148.84,3249032
11/05/2016,149.71,151.09,148.74,148.95,3092408
10/05/2016,148.24,150.04,147.74,149.97,3992536
09/05/2016,147.7,148.2,147.01,147.34,4302425
06/05/2016,144.86,147.97,144.47,147.29,4895684
05/05/2016,145.95,147.3,145.45,146.47,6500738
04/05/2016,143.36,145,143.31,144.25,2576786
03/05/2016,144.65,144.9,142.9,144.13,3584261
02/05/2016,146.56,147,144.43,145.27,3502443
29/04/2016,146.49,147.34,144.191,145.94,4225790
28/04/2016,149.75,150.18,146.725,147.07,3791337
27/04/2016,149.35,150.78,148.97,150.47,3110789
26/04/2016,148.65,149.79,147.9,149.08,2979699
25/04/2016,148.16,148.9,147.11,148.81,2848935
22/04/2016,149.44,151,147.5,148.5,5191802
21/04/2016,146.58,150.12,146.46,149.3,6015526
20/04/2016,144.24,147.2,144,146.11,6754189
19/04/2016,146.47,146.95,142.61,144,13188308
18/04/2016,151.75,153.14,151.49,152.53,6538819
15/04/2016,151.04,152.1,150.96,151.72,3657466
14/04/2016,151.5,152.76,150.38,151.16,3176300
13/04/2016,150.75,151.23,149.63,151.23,3167970
12/04/2016,149.61,150.11,148.58,149.63,3595549
11/04/2016,150.26,151.95,149.22,149.25,3845918
08/04/2016,149.06,149.99,148.12,149.35,3293512
07/04/2016,149.07,149.6,148,148.25,3662508
06/04/2016,149.9,150.15,147.81,150.02,4194265
05/04/2016,151.43,151.6,149.65,150,3336952
04/04/2016,152.34,153.52,151.91,152.07,3930319
01/04/2016,150.51,152.96,150.25,152.52,3925181
31/03/2016,149.79,153.1,149.36,151.45,6780132
30/03/2016,149.95,150.41,148.32,148.41,3330841
29/03/2016,147.59,149.76,147.5,149.33,3138545
28/03/2016,147.75,148.65,147.23,148.4,3265084
24/03/2016,144.98,148.22,144.49,147.95,5044335
23/03/2016,148,148.03,145.13,145.4,4763987
22/03/2016,148.06,149.28,147.84,148.1,4081924
21/03/2016,147.3,148.71,146.7201,148.63,3721463
18/03/2016,147.4,147.51,145.51,147.09,12088126
17/03/2016,144.78,147.32,144.45,147.04,5821180
16/03/2016,142.62,144.88,142.11,144.79,4221939
15/03/2016,141.74,143.33,141.54,142.96,3707538
14/03/2016,142.01,143.19,141.04,142.78,4047634
11/03/2016,141.73,142.9236,140.51,142.36,4421748
10/03/2016,141.24,141.47,138.09,140.19,4020024
09/03/2016,139.31,142.17,139.23,140.41,4406304
08/03/2016,139.71,140.35,137.42,139.07,5537856
07/03/2016,137.28,140.51,136.8718,140.15,5170228
04/03/2016,137.535,139.42,137.02,137.8,3968423
03/03/2016,137.22,137.9602,136.07,137.8,5155978
02/03/2016,133.7,137.44,133.22,136.3,5217230
01/03/2016,132.24,134.64,132.03,134.37,3788084
29/02/2016,132,133.36,130.9,131.03,4427472
26/02/2016,134.51,134.92,131.95,132.03,4385699
25/02/2016,133.29,134.51,130.88,134.5,4358205
24/02/2016,131.55,133.49,129.68,132.8,4122421
23/02/2016,133.14,133.41,132.01,132.4,3439631
22/02/2016,133.84,134.31,132.41,133.77,4457444
19/02/2016,132.36,133.65,130.84,133.08,5125276
18/02/2016,130,134,129.75,132.45,9951438
17/02/2016,123.71,126.57,123.25,126.1,4820982
16/02/2016,121.83,123.09,121.34,122.74,4061066
12/02/2016,119.26,121.05,118.35,121.04,4935670
11/02/2016,118.78,119.66,116.901,117.85,7307503
10/02/2016,125,125.29,119.84,120.19,6462375
09/02/2016,126.12,126.93,123.77,124.07,5956138
08/02/2016,126,127.51,124.13,126.98,7363893
05/02/2016,127.22,128.64,125.85,128.57,7176765
04/02/2016,125.08,128.5,125,127.65,5265650
03/02/2016,123.99,125.4499,122.29,124.72,6223424
02/02/2016,123.67,124.14,122.64,122.94,3287218
01/02/2016,124.4,125.29,123.71,124.83,3574834
29/01/2016,123.28,124.79,122.96,124.79,8248077
28/01/2016,121.26,122.83,121.01,122.22,3942537
27/01/2016,122.73,123.37,120.65,120.96,5025161
26/01/2016,122.25,123.61,122.24,122.59,4617414
25/01/2016,122.1,124.23,121.64,122.08,5445560
22/01/2016,124.67,124.74,121.77,122.5,9238219
21/01/2016,121.3,125.1,120.5751,122.91,8851531
20/01/2016,118.46,123.99,118,121.86,16157769
19/01/2016,130.11,132.1,128.06,128.11,9955973
15/01/2016,130.01,130.88,128.87,130.03,9007945
14/01/2016,131.93,133.79,131.22,132.91,5709426
13/01/2016,133.5,134.2799,131.1,131.17,4700115
12/01/2016,133.65,133.78,131.13,132.9,5078360
11/01/2016,131.81,133.82,131.76,133.23,4974236
08/01/2016,133.18,133.816,131.32,131.63,4762583
07/01/2016,133.7,135.02,132.43,132.86,7024500
06/01/2016,134.38,135.58,133.62,135.17,4310774
05/01/2016,136.76,136.89,134.8501,135.85,3924785
04/01/2016,135.6,135.97,134.24,135.95,5229231
31/12/2015,139.07,139.1,137.57,137.62,3462037
30/12/2015,139.58,140.44,139.22,139.34,2989367
29/12/2015,138.25,140.06,138.2,139.78,3943691
28/12/2015,137.74,138.045,136.54,137.61,3143412
24/12/2015,138.43,138.88,138.11,138.25,1495226
23/12/2015,138.3,139.305,138.11,138.54,5164909
22/12/2015,135.88,138.19,135.65,137.93,4263538
21/12/2015,135.83,135.83,134.02,135.5,5616636
18/12/2015,136.41,136.96,134.27,134.9,10008280
17/12/2015,139.35,139.5,136.3075,136.75,4089539
16/12/2015,139.12,139.65,137.79,139.29,4345474
15/12/2015,137.4,138.97,137.28,137.79,4238546
14/12/2015,135.31,136.14,134.02,135.93,5141549
11/12/2015,135.23,135.44,133.91,134.57,5333567
10/12/2015,137.03,137.85,135.7201,136.78,4221948
09/12/2015,137.38,139.84,136.23,136.61,4614993
08/12/2015,138.28,139.06,137.53,138.05,3904755
07/12/2015,140.16,140.41,138.81,139.55,3279300
04/12/2015,138.09,141.02,137.99,140.43,4567752
03/12/2015,140.1,140.73,138.19,138.92,5905763
02/12/2015,140.93,141.21,139.5,139.7,3725193
01/12/2015,139.58,141.4,139.58,141.28,4195119
30/11/2015,138.61,139.9,138.52,139.42,4542014
27/11/2015,138,138.81,137.21,138.46,1415840
25/11/2015,138.37,138.43,137.375,138,3238166
24/11/2015,137.65,139.34,137.31,138.6,3407603
23/11/2015,138.53,138.87,137.12,138.46,5137872
20/11/2015,137.37,138.915,137.25,138.5,5176255
19/11/2015,136.21,137.7355,136.01,136.74,4753503
18/11/2015,134.79,135.91,134.26,135.82,4148771
17/11/2015,134.22,134.82,133.31,133.82,2814487
16/11/2015,131.79,134.09,131.79,133.71,4190777
13/11/2015,132.95,133,131.65,131.75,4609621
12/11/2015,134.7,134.7,133.01,133.04,4700465
11/11/2015,136.09,136.2,134.5,135.02,3164806
10/11/2015,135.36,135.735,134.12,135.47,4520387
09/11/2015,137.92,138.08,134.88,135.31,8074476
06/11/2015,138.6,139.55,137.87,138.25,4744493
05/11/2015,141.61,142.38,139.63,139.89,5093471
04/11/2015,142.55,142.65,141.3,141.63,3516890
03/11/2015,140.02,142.8,139.9,141.88,4349317
02/11/2015,140.5,140.5165,139.57,140.37,3822212
30/10/2015,140.44,141.33,139.9,140.08,3983990
29/10/2015,140.36,140.82,139.0201,140.55,3710245
28/10/2015,137.92,141.23,137.5,140.83,8510027
27/10/2015,143.51,143.83,137.33,137.86,15005072
26/10/2015,144.75,145,143.21,143.66,3489428
23/10/2015,144.61,145.49,143.7,144.68,5370439
22/10/2015,141.74,145.07,141.62,144.09,5583076
21/10/2015,140.25,142.66,139.3,140.92,7134526
20/10/2015,142.49,142.88,140.27,140.64,16025591
19/10/2015,149.85,149.97,148.38,149.22,7954684
16/10/2015,150.45,151.2,149.26,150.39,3483599
15/10/2015,150.91,151.24,148.58,150.09,3476219
14/10/2015,149.6,150.65,149.02,150.01,3352327
13/10/2015,150.78,150.78,149.18,149.62,3915707
12/10/2015,152.4,152.58,150.85,151.14,3227636
09/10/2015,152.46,153.147,151.27,152.39,3531107
08/10/2015,149.69,153.019,149.29,152.28,4794357
07/10/2015,150.04,150.73,148.8565,150.09,2989915
06/10/2015,149.06,150.15,148.49,148.78,3018074
05/10/2015,145.82,149.8925,145.82,149.04,5131669
02/10/2015,141.05,144.59,140.56,144.58,3053928
01/10/2015,145.31,145.67,141.59,143.59,3880747
30/09/2015,143.69,145.71,143.66,144.97,3923866
29/09/2015,141.99,142.66,141.1501,142.47,4763509
28/09/2015,144.42,145.38,142.47,142.52,4292421
25/09/2015,145.55,146.27,144.53,145.42,3474279
24/09/2015,142.6,145.07,141.95,144.41,3278207
23/09/2015,144.21,144.57,142.75,143.66,2674225
22/09/2015,144.62,145.06,143.7699,144.43,3564015
21/09/2015,145.39,146.98,144.92,146.48,3824858
18/09/2015,146.05,146.385,143.98,144.51,7975845
17/09/2015,148.1,149.68,147.3,148.14,4002952
16/09/2015,147.84,148.89,147.54,148.41,2799222
15/09/2015,146.6,147.93,145.76,147.53,2717060
14/09/2015,147.37,147.37,145.41,145.65,3226747
11/09/2015,145.91,147.5,145.67,147.37,3113953
10/09/2015,145.85,147.16,144.51,146.2,3461658
09/09/2015,148.74,149.04,144.85,145.05,3407761
08/09/2015,145.86,147.34,145.66,147.23,3933010
04/09/2015,144.57,145.4,143.32,143.7,4201068
03/09/2015,146.05,148.03,145.77,146.78,3603518
02/09/2015,144.92,145.08,143.18,145.05,4251778
01/09/2015,144.84,144.98,141.85,142.68,5271696
31/08/2015,147.26,148.4,146.26,147.89,4093078
28/08/2015,147.75,148.2,147.18,147.98,4076211
27/08/2015,148.63,148.97,145.66,148.54,4975966
26/08/2015,144.09,146.98,142.14,146.7,6197229
25/08/2015,146.94,147.11,140.62,140.96,7071869
24/08/2015,143.47,147.76,142.32,143.47,10186817
21/08/2015,151.5,153.19,148.7,148.85,7360898
20/08/2015,152.74,153.91,152.5,152.66,4011514
19/08/2015,155.15,155.67,153.41,153.94,4205904
18/08/2015,155.51,156.52,155.25,156.01,2018337
17/08/2015,155.2,156.69,154.7,156.31,2249554
14/08/2015,155,156.21,154.58,155.75,3226434
13/08/2015,156.06,156.09,154.3171,155.07,2533318
12/08/2015,154.26,156.52,153.95,156.16,3624852
11/08/2015,155.96,155.99,154.86,155.51,3167111
10/08/2015,156.77,157.4652,156.12,156.75,4613371
07/08/2015,155.89,156.25,154.335,155.12,3794897
06/08/2015,157.13,157.54,156.18,156.32,3004487
05/08/2015,159.1,159.54,157.48,157.9,3463034
04/08/2015,158.4,158.82,156.87,157.6,5260575
03/08/2015,161.7,161.85,157.9,158.71,4615511
31/07/2015,161.4,162.06,160.63,161.99,3580226
30/07/2015,160.5,161.4,159.75,160.96,1994660
29/07/2015,160,161.5,159.39,161.09,3378396
28/07/2015,159.91,160.19,158.5,160.05,2720890
27/07/2015,159,160.18,158.6,159.07,3706240
24/07/2015,161.29,161.93,159.41,159.75,3777631
23/07/2015,160.27,162.75,159.83,161.73,5034246
22/07/2015,162.73,163.0695,159.7,160.35,7180385
21/07/2015,164.34,166.35,162.02,163.07,13747503
20/07/2015,172.79,173.78,172.14,173.22,7335491
17/07/2015,170.33,172.52,170.1,172.51,4356391
16/07/2015,169.47,171.09,169.16,171,3529874
15/07/2015,168.48,169.27,168,168.53,1998004
14/07/2015,169.43,169.54,168.24,168.61,3025263
13/07/2015,167.93,169.89,167.52,169.38,4228963
10/07/2015,165.66,167.4,165.515,166.95,4538349
09/07/2015,165.34,165.51,163.7,163.85,4199708
08/07/2015,164,164.94,162.68,163.16,2776286
07/07/2015,164.94,165.35,162.2317,165,3549861
06/07/2015,163.83,165.23,163.52,164.73,3079782
02/07/2015,165.05,165.32,164.42,165.09,2852696
01/07/2015,163.97,165.61,163.6,164.49,3214547
30/06/2015,163.99,164,162.12,162.66,3597288
29/06/2015,163.92,165.35,162.89,162.97,3314679
26/06/2015,166.23,166.8116,165.23,165.46,8945485
25/06/2015,167.8,168.13,166.08,166.08,2408780
24/06/2015,168.71,168.84,166.8301,166.97,3548079
23/06/2015,168.38,169.97,167.573,168.62,3701637
22/06/2015,167.65,168.34,167.2,167.73,2335796
19/06/2015,167.62,168.42,166.77,166.99,7072020
18/06/2015,167.05,168.72,167.05,168.25,3330864
17/06/2015,167,167.8476,166.1,167.17,2862993
16/06/2015,166.33,167.4,165.91,166.84,3249842
15/06/2015,165.33,166.44,164.25,166.26,4245657
12/06/2015,168.23,168.3,166.69,166.99,3065085
11/06/2015,169.26,170.44,168.54,168.78,3464013
10/06/2015,166.49,169.39,166.06,168.92,4680545
09/06/2015,165.34,166.02,163.37,165.68,3395901
08/06/2015,167.17,167.28,165.02,165.34,3758726
05/06/2015,168.25,168.9103,167.2,167.4,3100505
04/06/2015,169.53,170.6,167.93,168.38,3079334
03/06/2015,170.5,171.5601,169.63,169.92,2131031
02/06/2015,169.66,170.45,168.43,169.65,2571762
01/06/2015,170.21,171.04,169.03,170.18,2985479
29/05/2015,171.35,171.35,169.65,169.65,4091431
28/05/2015,171.45,171.84,170.66,171.71,1731372
27/05/2015,171.16,172.48,170.49,172,2764378
26/05/2015,172.11,172.12,169.13,170.13,3848738
22/05/2015,173.04,173.39,172.19,172.22,2849692
21/05/2015,173.32,174.14,173.035,173.34,2295590
20/05/2015,173.33,174.44,172.46,173.76,2300693
19/05/2015,172.97,173.75,171.93,173.48,2523002
18/05/2015,173.44,173.49,172.3,173.06,1970630
15/05/2015,173.91,174.41,172.6,173.26,2916115
14/05/2015,173.5,174.4,173.22,174.05,2438669
13/05/2015,171.24,172.74,170.75,172.28,2457521
12/05/2015,170.55,171.4899,168.84,170.55,2961739
11/05/2015,172.65,172.99,170.86,171.12,2661030
08/05/2015,172.94,173.33,172.24,172.68,3092599
07/05/2015,169.63,171.98,169.04,170.99,2472627
06/05/2015,172.9,174.05,168.86,170.05,3610900
05/05/2015,173.51,174.23,171.96,173.08,3593465
04/05/2015,174.47,176.3,173.7,173.97,4023850
01/05/2015,173.2,174,172.42,173.67,3312052
30/04/2015,173.77,174.28,170.3,171.29,5062613
29/04/2015,173.4,175.1303,172.8,174.4,4517190
28/04/2015,170.83,174.69,170.02,173.92,5816308
27/04/2015,170.89,171.49,170.3,170.73,3166588
24/04/2015,170.23,170.85,168.74,169.78,3888439
23/04/2015,165.23,171.91,165.14,170.24,8230392
22/04/2015,164.39,166,162.89,165.36,4024674
21/04/2015,166.07,167.38,164.05,164.26,9683592
20/04/2015,162.1,166.64,161.9,166.16,9609204
17/04/2015,161.75,161.86,160.03,160.67,4308880
16/04/2015,163.31,163.98,162.54,163.13,3136947
15/04/2015,162.63,164.96,162.5,164.13,3498756
14/04/2015,162.42,162.7352,160.79,162.3,2719287
13/04/2015,162.37,164,162.36,162.38,3868911
10/04/2015,162.34,163.33,161.25,162.86,2515603
09/04/2015,161.7,162.47,160.72,162.34,2263490
08/04/2015,161.72,163.55,161.01,161.85,2524323
07/04/2015,161.67,163.84,161.62,162.07,3147966
06/04/2015,159.69,162.8,158.702,162.04,3465681
02/04/2015,159.52,162.54,158.89,160.45,4671578
01/04/2015,160.23,160.62,158.39,159.18,3700791
31/03/2015,161.08,162.33,160.4,160.5,4255158
30/03/2015,161.31,163.6,161.25,162.67,4138018
27/03/2015,160.79,160.9,159.23,160.4,3477826
26/03/2015,159.27,161.25,158.91,160.59,4396024
25/03/2015,163.08,163.08,159.2,159.2,5428730
24/03/2015,164.79,164.89,162.9,163,4336706
23/03/2015,162.77,165.35,162.73,164.63,5929927
20/03/2015,160.95,163,160.35,162.88,9006417
19/03/2015,159.7,160.92,158.81,159.81,3878559
18/03/2015,156.85,160.7,155.8,159.81,5738466
17/03/2015,156.2,157.29,155.37,156.96,3311792
16/03/2015,155.05,157.09,154.8,157.08,3749638
13/03/2015,157.46,157.52,153.4,154.28,6063970
12/03/2015,156.27,158.72,156.27,157.98,4567346
11/03/2015,158.57,159.14,155.935,156.8,5709290
10/03/2015,159.6,160.23,157.81,157.81,4600968
09/03/2015,158.2,161.15,158.2,160.77,5193874
06/03/2015,160.19,161.44,158.06,158.5,4540174
05/03/2015,159.86,161.5,159.703,161.18,3791660
04/03/2015,160.54,160.56,158.72,159.42,3633335
03/03/2015,160.27,161.75,160,161.03,3234068
02/03/2015,161.68,161.89,159.8101,160.48,5917812
27/02/2015,161.05,162.29,160.16,161.94,4410037
26/02/2015,163.74,164.14,159.77,160.87,7110571
25/02/2015,164.94,164.96,162.58,162.81,4004559
24/02/2015,162.49,164.99,161.51,164.83,4701626
23/02/2015,164.23,164.4,162.5,162.91,2714434
20/02/2015,163.64,164.34,162.09,163.65,3352781
19/02/2015,162.05,164.49,161.44,163.89,3504269
18/02/2015,161.86,162.47,160.64,162.19,4358252
17/02/2015,159.75,161.41,159.73,160.96,2893590
13/02/2015,158.78,160.8,158.64,160.4,3706919
12/02/2015,158.72,159.5,158.09,158.52,3333063
11/02/2015,157.76,159.09,157.17,158.2,3626658
10/02/2015,156.74,158.56,155.08,158.56,4440614
09/02/2015,156,157.5,155.4,155.75,3057502
06/02/2015,157.34,158.08,156.23,156.72,3256440
05/02/2015,157.29,158.59,157.1501,157.91,5253628
04/02/2015,157.21,158.71,156.7,156.96,3678339
03/02/2015,154.75,158.6,154.75,158.47,5539406
02/02/2015,154,154.66,151.51,154.66,4712017
30/01/2015,153.91,155.24,153.04,153.31,6563447
29/01/2015,151.38,155.58,149.52,155.48,8320622
28/01/2015,154,154.53,151.55,151.55,4495633
27/01/2015,154.94,155.09,152.59,153.67,5659568
26/01/2015,158.26,159.46,155.77,156.36,7888037
23/01/2015,155.03,157.6,154.89,155.87,4834447
22/01/2015,151.94,155.72,151.76,155.39,6119523
21/01/2015,153.03,154.5,151.07,152.09,11896012
20/01/2015,156.7,157.33,154.03,156.95,8380815
16/01/2015,153.82,157.63,153.82,157.14,5756041
15/01/2015,156.69,156.97,154.16,154.57,4251698
14/01/2015,154.86,156.49,153.74,155.8,4689740
13/01/2015,157.26,159.97,155.68,156.81,4386989
12/01/2015,159,159.25,155.76,156.44,4187588
09/01/2015,158.42,160.34,157.25,159.11,4472701
08/01/2015,156.24,159.044,155.55,158.42,4240585
07/01/2015,157.2,157.2,154.03,155.05,4701015
06/01/2015,159.67,159.96,155.17,156.07,6145670
05/01/2015,161.27,161.27,159.19,159.51,4880389
02/01/2015,161.31,163.31,161,162.06,5525341
31/12/2014,160.41,161.5,160.38,160.44,4011909
30/12/2014,160.02,160.82,159.79,160.05,2829904
29/12/2014,162,162.34,159.45,160.51,3331833
26/12/2014,162.27,163.09,162.01,162.34,1912310
24/12/2014,162.88,162.99,161.61,161.82,1869977
23/12/2014,162.23,162.9,161.61,162.24,4044120
22/12/2014,158.33,161.91,158.33,161.44,4682509
19/12/2014,157.49,160.41,157.49,158.51,8864850
18/12/2014,153.58,157.68,153.3,157.68,7301971
17/12/2014,151.52,153.308,151.11,151.93,5139465
16/12/2014,152.03,154.89,150.5,151.41,6782173
15/12/2014,155.93,156.739,152.84,153.06,6500311
12/12/2014,160.25,160.5,155.33,155.38,8611249
11/12/2014,160.82,162.93,160.52,161.07,3987625
10/12/2014,163.01,163.33,160.03,160.51,4081714
09/12/2014,160.84,163.02,160.8,162.99,3865785
08/12/2014,163.29,163.29,161.54,161.86,2851383
05/12/2014,163.61,164.5,162.91,163.27,3013500
04/12/2014,164.01,164.5,163.01,164.05,3862816
03/12/2014,162.47,164.52,162,164.52,6434994
02/12/2014,162.47,162.73,161.64,162.67,3465747
01/12/2014,161.64,163.315,161.35,161.54,4168384
28/11/2014,162.75,163.37,161.44,162.17,2405512
26/11/2014,161.93,162.1,161.01,161.95,3967223
25/11/2014,162.65,163.5,161.56,161.76,4062378
24/11/2014,161.54,163.86,161.06,162.15,6618779
21/11/2014,161.83,161.95,160.75,160.92,4076868
20/11/2014,160.95,161.5,159.8,160.64,4182746
19/11/2014,162.05,162.1,160.96,161.43,3802175
18/11/2014,164.73,164.75,161.89,161.89,5412495
17/11/2014,164.16,164.97,163.72,164.16,4798933
14/11/2014,162.1,164.49,161.69,164.16,4976697
13/11/2014,162,162.8,161.8,162.79,3239726
12/11/2014,162.28,163,161.76,161.92,3377798
11/11/2014,163.7,163.9,162.6,163.3,3535694
10/11/2014,161.9,164.47,161.61,163.49,4958236
07/11/2014,161.42,162.2069,160.85,162.07,3494803
06/11/2014,161.28,161.53,160.05,161.46,4067587
05/11/2014,163.13,163.54,161.56,161.82,4103003
04/11/2014,164.34,164.36,162.24,162.65,4246854
03/11/2014,164.25,164.54,163.375,164.36,4691074
31/10/2014,165.48,165.59,163.6165,164.4,5818375
30/10/2014,163.5,164.62,163.02,164.35,3895979
29/10/2014,164.33,164.615,162.76,163.46,4741689
28/10/2014,162,163.6,161.8,163.6,7896863
27/10/2014,162,162.91,161.81,161.87,4989213
24/10/2014,162.08,162.44,161.45,162.08,6652321
23/10/2014,162.12,162.83,161.54,162.18,7599510
22/10/2014,162.41,165.41,161.1,161.79,11088493
21/10/2014,166.4,166.68,161.68,163.23,20952120
20/10/2014,166.845,170.331,166.69,169.1,23408902
17/10/2014,181.24,182.84,180.22,182.05,4354442
16/10/2014,179.8,181.48,178.69,179.84,5578572
15/10/2014,182.46,183.79,178.7488,181.75,6897656
14/10/2014,184.89,185.72,183.59,183.8,3924974
13/10/2014,185.49,186.65,183.42,183.52,3599924
10/10/2014,185.86,187.74,185.1,185.93,5090177
09/10/2014,189.12,189.5,186.09,186.42,2625509
08/10/2014,185.97,189.6,185.61,189.36,2985329
07/10/2014,187.77,188.12,185.54,185.71,2994065
06/10/2014,189.69,190.89,188.71,189.04,2100191
03/10/2014,188.11,189.37,187.56,188.67,3071521
02/10/2014,187.66,187.78,186.24,186.91,2283619
01/10/2014,189.91,190.4,186.79,187.17,3723166
30/09/2014,189.64,190.85,189.15,189.83,2929335
29/09/2014,188.51,189.96,188.12,189.64,2344723
26/09/2014,188.93,190.33,188.61,190.06,2494024
25/09/2014,192.05,192.5,188.97,189.01,4114751
24/09/2014,191,192.45,189.88,192.31,3076722
23/09/2014,192.75,193.07,191.52,191.62,3257449
22/09/2014,193.72,194.14,192.63,193.11,3266955
19/09/2014,194.54,195,193.19,194,8852000
18/09/2014,192.79,194.13,192.71,193.75,2963300
17/09/2014,193.22,193.64,192.3,192.8,3210800
16/09/2014,191.25,193.57,190.82,192.96,2561500
15/09/2014,191.42,192.49,190.58,191.81,2456400
12/09/2014,191.47,191.6,190.57,191.28,2901000
11/09/2014,191.08,192.78,190.12,191.72,2298500
10/09/2014,190.12,192.15,190.1,191.54,2764000
09/09/2014,190.34,190.74,189.78,189.99,2390400
08/09/2014,190.75,191.2,189.51,190.14,2524200
05/09/2014,190.53,191.75,190.09,191.2,2260200
04/09/2014,191.69,192.69,190.06,190.68,2865000
03/09/2014,192.39,192.95,191.86,191.95,1822800
02/09/2014,192.68,192.97,190.93,191.56,2679700
29/08/2014,192.28,192.75,191.14,192.3,2909400
28/08/2014,191.47,192.2986,190.66,192,1503600
27/08/2014,193.03,194.133,191.56,192.25,2190200
26/08/2014,191.02,193.53,191.02,192.99,3160900
25/08/2014,191.39,191.81,190.71,191.16,1723600
22/08/2014,190.77,191.88,190.29,190.41,1940300
21/08/2014,190.9,192.07,190.5,191.23,2496500
20/08/2014,189.86,190.39,189.25,190.1,2177600
19/08/2014,190.04,190.25,189.36,190.07,2040100
18/08/2014,188.1,189.81,187.76,189.36,2420300
15/08/2014,187.85,188.88,186.79,187.38,2814800
14/08/2014,187.57,188.17,186.93,187.88,1929500
13/08/2014,188,188.48,187.37,187.95,1797000
12/08/2014,187.45,188.69,186.81,187.34,1858600
11/08/2014,187.81,188.36,186.28,187.47,2527200
08/08/2014,184.4,186.67,183.58,186.63,2781500
07/08/2014,186.64,186.68,183.58,184.3,2708600
06/08/2014,185.36,186.88,184.44,185.97,3847000
05/08/2014,188.75,189.196,186.44,187.1,3307900
04/08/2014,189.35,189.95,188.6,189.64,2125900
01/08/2014,190.5,191.5,188.86,189.15,5181100
31/07/2014,192.84,194.29,191.54,191.67,4207500
30/07/2014,195.2,195.99,192.9,194,3943800
29/07/2014,195.3,195.89,194.54,194.57,3264100
28/07/2014,194.3,196.4,193.65,195.78,3242400
25/07/2014,195.3,195.9,193.7901,194.4,3376400
24/07/2014,193.95,195.62,193.75,195.24,3612700
23/07/2014,194.11,194.9,193.57,193.63,3584200
22/07/2014,191.59,194.72,191.56,194.09,4853000
21/07/2014,191.3,191.7,189.25,190.85,4154400
18/07/2014,191.96,193.44,190,192.5,8166400
17/07/2014,192.36,195.95,192,192.49,8872300
16/07/2014,192.24,193.36,190.76,192.36,7812600
15/07/2014,189.54,190.08,188.21,188.49,4864700
14/07/2014,188.55,190.44,188.53,189.86,4501100
11/07/2014,187.73,188.35,186.705,188,2402500
10/07/2014,186.44,188.05,186.21,187.7,3177800
09/07/2014,187.68,188.9,186.89,188.42,3309600
08/07/2014,187.65,188.08,186.37,187.22,3135100
07/07/2014,187.61,188.27,187.44,188.04,2958700
03/07/2014,188.39,188.806,187.35,188.53,2422400
02/07/2014,186.34,188.99,186.17,188.39,5093000
01/07/2014,181.7,187.27,181.7,186.35,6643100
30/06/2014,181.33,181.93,180.26,181.27,4223800
27/06/2014,179.77,182.46,179.66,181.71,4575500
26/06/2014,180.87,181.37,179.27,180.37,3258500
25/06/2014,180.25,180.97,180.06,180.72,2762800
24/06/2014,181.5,183,180.65,180.88,3875400
